TeamId,TeamName,SubmissionDate,Score
47261,ArvindMehta,"2013-06-10 20:14:06",0.76555
45409,"James Kirkpatrick","2013-06-10 20:15:52",0.77990
47260,"Doug K","2013-06-10 20:18:00",0.76077
47261,ArvindMehta,"2013-06-10 20:20:13",0.77990
47264,"José Antonio Álvarez Cubero","2013-06-10 20:22:58",0.74163
47248,"Shridhar Acharya","2013-06-10 20:23:12",0.77990
47233,stat,"2013-06-10 20:24:50",0.76555
46240,CCiazynski,"2013-06-10 20:24:58",0.78947
47264,"José Antonio Álvarez Cubero","2013-06-10 20:27:08",0.77512
47268,"Pranay Warke","2013-06-10 20:30:28",0.74163
46517,Ibanez,"2013-06-10 20:33:45",0.77033
46846,louie031,"2013-06-10 20:37:29",0.77990
47259,"Víctor Martínez","2013-06-10 20:38:16",0.76555
47262,"Franco Morelli","2013-06-10 20:42:04",0.75120
47235,"David S","2013-06-10 20:44:19",0.77990
46426,TD-DK,"2013-06-10 20:48:21",0.77512
47151,eriky,"2013-06-10 20:48:42",0.76077
47272,"John Evans","2013-06-10 20:50:57",0.74163
47204,mpls,"2013-06-10 20:54:06",0.77512
47175,"Mohsen Namazi","2013-06-10 20:54:50",0.72249
47245,cguegi,"2013-06-10 21:01:00",0.77512
47276,"Matthew Black","2013-06-10 21:01:34",0.73206
47271,"Naime Fulya Kayaalp","2013-06-10 21:01:57",0.73206
47179,Larry,"2013-06-10 21:05:13",0.76555
47274,micio1970,"2013-06-10 21:05:24",0.76555
47276,"Matthew Black","2013-06-10 21:06:53",0.73684
47276,"Matthew Black","2013-06-10 21:08:58",0.75120
47267,"Neal Miller","2013-06-10 21:16:44",0.62679
47284,"Kara Yokley","2013-06-10 21:17:22",0.76555
47283,"Błażej Czapp","2013-06-10 21:17:47",0.73684
47279,"Tathagata Dasgupta","2013-06-10 21:18:33",0.75120
47174,"Ayrat Zaynutdinov","2013-06-10 21:20:01",0.75598
46650,jcarlosgarcia,"2013-06-10 21:20:54",0.78947
47267,"Neal Miller","2013-06-10 21:23:04",0.76555
47293,Bhavya,"2013-06-10 21:27:09",0.76555
47286,MarkP,"2013-06-10 21:27:13",0.75120
47295,Toti,"2013-06-10 21:27:35",0.78469
46040,Nina,"2013-06-10 21:29:16",0.77033
47294,33014,"2013-06-10 21:30:56",0.69378
47216,"Mort Goldman","2013-06-10 21:36:48",0.77512
47299,Rahim,"2013-06-10 21:37:52",0.76555
47275,cinnemon,"2013-06-10 21:44:54",0.77512
47286,MarkP,"2013-06-10 21:47:31",0.75598
47280,georgi.chinkov,"2013-06-10 21:48:40",0.78469
47302,SF_mallish,"2013-06-10 21:54:03",0.77512
47293,Bhavya,"2013-06-10 21:56:29",0.77990
47303,SmartData,"2013-06-10 21:57:14",0.76555
46879,"Alice Pennors","2013-06-10 22:00:31",0.52153
47307,"Manuel Freire","2013-06-10 22:01:35",0.75598
47304,redar,"2013-06-10 22:02:26",0.77512
47307,"Manuel Freire","2013-06-10 22:08:44",0.77990
47310,markosys,"2013-06-10 22:09:07",0.77512
47309,"Ajay Malik","2013-06-10 22:09:52",0.76555
47272,"John Evans","2013-06-10 22:14:04",0.76555
46879,"Alice Pennors","2013-06-10 22:16:22",0.56938
45745,"Fang Xiaochun","2013-06-10 22:24:57",0.00000
46879,"Alice Pennors","2013-06-10 22:25:47",0.76555
47312,Arga,"2013-06-10 22:26:09",0.76555
47314,"Ruth Gonzaga","2013-06-10 22:27:22",0.57416
45745,"Fang Xiaochun","2013-06-10 22:31:48",0.74641
47315,m,"2013-06-10 22:33:18",0.77990
47217,TimSim,"2013-06-10 22:56:06",0.76555
46881,"Alan Crosswell","2013-06-10 23:11:28",0.76555
46982,JL13,"2013-06-10 23:23:28",0.77990
47194,"Greg Dolniak","2013-06-10 23:36:32",0.51675
47314,"Ruth Gonzaga","2013-06-10 23:41:35",0.64593
47325,"Cameron McKenzie","2013-06-10 23:53:56",0.62679
47325,"Cameron McKenzie","2013-06-10 23:56:33",0.76555
46960,"Comandur Kannan","2013-06-11 00:00:08",0.77990
46948,"Richard Giles","2013-06-11 00:14:47",0.76077
47218,singrass,"2013-06-11 00:16:19",0.76077
46948,"Richard Giles","2013-06-11 00:21:28",0.78469
46617,svasa,"2013-06-11 00:22:26",0.72727
47330,"W Lawrenson","2013-06-11 00:25:02",0.75120
47334,ghostgreekcon-team1,"2013-06-11 00:26:26",0.55981
46617,svasa,"2013-06-11 00:27:52",0.74641
46617,svasa,"2013-06-11 00:35:20",0.75120
46960,"Comandur Kannan","2013-06-11 00:38:40",0.78469
47247,2YNO2Ycfxkw,"2013-06-11 00:55:30",0.76555
47217,TimSim,"2013-06-11 01:06:16",0.77033
47345,Lukas,"2013-06-11 01:06:46",0.55502
47334,ghostgreekcon-team1,"2013-06-11 01:07:22",0.64593
47349,"Bram Jochems","2013-06-11 01:14:36",0.71292
47351,"Dr. Nybble","2013-06-11 01:19:18",0.76555
46287,steinway,"2013-06-11 01:26:17",0.77512
47289,YoungC,"2013-06-11 01:33:47",0.76555
47357,dupeone,"2013-06-11 01:36:19",0.74641
47358,LZ01,"2013-06-11 01:36:49",0.74641
46454,AgileAnalytics,"2013-06-11 01:38:31",0.57895
47351,"Dr. Nybble","2013-06-11 01:39:16",0.77990
47357,dupeone,"2013-06-11 01:45:36",0.76077
47289,YoungC,"2013-06-11 01:53:16",0.77990
47360,sbg1616,"2013-06-11 02:03:48",0.76555
46994,Branky,"2013-06-11 02:06:12",0.77990
42085,"Blazing Battalion","2013-06-11 02:10:53",0.78469
47366,Summertek,"2013-06-11 02:20:17",0.76077
46872,"randy hao","2013-06-11 02:22:22",0.78947
47365,"Joseph Schweickart","2013-06-11 02:22:30",0.76555
47343,im506,"2013-06-11 02:24:48",0.61722
47366,Summertek,"2013-06-11 02:25:46",0.76555
47355,dscrimager,"2013-06-11 02:26:35",0.74163
47345,Lukas,"2013-06-11 02:30:40",0.77990
47348,ksandns,"2013-06-11 02:35:13",0.76555
47374,"Eric Chen","2013-06-11 02:42:42",0.59330
47376,Sachin,"2013-06-11 02:45:52",0.76555
46841,"Dawn Moyer","2013-06-11 02:48:07",0.77512
47377,"Data Scientist","2013-06-11 02:49:28",0.76555
47380,kh66,"2013-06-11 02:57:23",0.74641
47343,im506,"2013-06-11 02:57:33",0.62201
47382,"hema seshadri","2013-06-11 03:00:50",0.76555
47152,54321,"2013-06-11 03:05:07",0.77990
47386,myurt,"2013-06-11 03:05:50",0.76555
47375,Onix,"2013-06-11 03:06:15",0.66507
47365,"Joseph Schweickart","2013-06-11 03:08:01",0.77990
47376,Sachin,"2013-06-11 03:16:39",0.77990
47374,"Eric Chen","2013-06-11 03:21:08",0.62201
47374,"Eric Chen","2013-06-11 03:25:13",0.73684
47392,mlitzkow,"2013-06-11 03:30:47",0.76077
47374,"Eric Chen","2013-06-11 03:32:41",0.76077
47247,2YNO2Ycfxkw,"2013-06-11 03:44:30",0.77033
47398,"Brad McMinn","2013-06-11 03:51:46",0.76555
47400,"Jeremy Coones","2013-06-11 03:53:38",0.00000
47401,GerardV,"2013-06-11 03:54:17",0.66507
47402,Sudo,"2013-06-11 03:58:12",0.76555
47400,"Jeremy Coones","2013-06-11 03:58:18",0.53589
47404,"Amit Misra","2013-06-11 04:05:35",0.77990
47407,cyrilnigg,"2013-06-11 04:07:28",0.76555
46526,"Edgar Sioson","2013-06-11 04:08:35",0.78947
47405,timlucas001,"2013-06-11 04:09:45",0.76555
47158,"Joe Schmid","2013-06-11 04:26:17",0.76555
47414,gbie,"2013-06-11 04:28:06",0.75598
47158,"Joe Schmid","2013-06-11 04:28:43",0.77990
47401,GerardV,"2013-06-11 04:53:36",0.76555
47424,FFDC,"2013-06-11 05:21:59",0.77512
47426,Jessie,"2013-06-11 05:25:10",0.76555
47429,ArchaeoMercs,"2013-06-11 05:29:43",0.76555
47215,Tomi,"2013-06-11 05:31:06",0.77990
47174,"Ayrat Zaynutdinov","2013-06-11 05:35:55",0.76555
47402,Sudo,"2013-06-11 05:36:05",0.77990
47015,"Suen Ting","2013-06-11 05:43:15",0.11483
43770,"José María Mateos","2013-06-11 05:54:06",0.77033
47429,ArchaeoMercs,"2013-06-11 06:03:18",0.77990
47426,Jessie,"2013-06-11 06:03:38",0.77512
46507,mferle,"2013-06-11 06:11:20",0.77990
47440,datadetective,"2013-06-11 06:14:45",0.77033
47382,"hema seshadri","2013-06-11 06:17:35",0.77512
47446,"Steve R","2013-06-11 06:18:05",0.75598
47452,"Jean-Pierre König","2013-06-11 06:36:59",0.76555
46610,"Jennifer Duggan","2013-06-11 06:57:22",0.67464
47455,Shrike,"2013-06-11 06:58:36",0.57895
47363,paulj,"2013-06-11 07:04:17",0.72249
46150,foobar,"2013-06-11 07:06:33",0.77512
47427,SRR313,"2013-06-11 07:11:31",0.76555
47467,Alvaro,"2013-06-11 07:18:45",0.76555
46150,foobar,"2013-06-11 07:22:35",0.78469
47132,"Alexey Grigorev","2013-06-11 07:23:56",0.74641
47132,"Alexey Grigorev","2013-06-11 07:27:37",0.75598
47471,"Mykola Chubuchnyi","2013-06-11 07:30:42",0.76555
47427,SRR313,"2013-06-11 07:55:30",0.77990
47472,chaki,"2013-06-11 07:55:46",0.76555
46676,"Lu Liu","2013-06-11 08:04:18",0.77033
47474,Bibby,"2013-06-11 08:04:26",0.76555
47473,Martin,"2013-06-11 08:04:51",0.76555
47471,"Mykola Chubuchnyi","2013-06-11 08:05:46",0.77033
47480,mungingfun,"2013-06-11 08:39:19",0.73206
47467,Alvaro,"2013-06-11 09:01:41",0.77990
47025,"Marco Berri","2013-06-11 09:03:11",0.56938
47484,"Priyanka Chatterjee","2013-06-11 09:15:52",0.50718
47486,Therealkam,"2013-06-11 09:27:55",0.76555
47490,hagu,"2013-06-11 09:31:01",0.78469
47494,mareksr,"2013-06-11 09:45:43",0.76555
47142,Nikitinsky,"2013-06-11 09:48:51",0.00000
47496,Anu,"2013-06-11 09:49:27",0.77990
47497,Pi3141592,"2013-06-11 09:57:40",0.76555
47142,Nikitinsky,"2013-06-11 10:01:47",0.77033
47478,"Cybernetic Cook","2013-06-11 10:04:39",0.00000
46936,avkrishnan,"2013-06-11 10:06:35",0.52632
46663,NhuN,"2013-06-11 10:07:29",0.76077
47478,"Cybernetic Cook","2013-06-11 10:11:24",0.76555
47493,"Igor Nemilentsev","2013-06-11 10:11:48",0.77990
47484,"Priyanka Chatterjee","2013-06-11 10:18:19",0.52153
47494,mareksr,"2013-06-11 10:18:37",0.77990
47223,monca,"2013-06-11 10:23:01",0.76555
47513,"Matthew Dekenah","2013-06-11 10:40:38",0.77990
47507,Shiv,"2013-06-11 10:46:25",0.76555
47514,vertz,"2013-06-11 10:52:38",0.76555
47516,sembobrek,"2013-06-11 11:18:06",0.76077
47055,sandipan,"2013-06-11 11:27:38",0.68900
47522,"Gisbert van Rossum","2013-06-11 11:36:05",0.76555
47314,"Ruth Gonzaga","2013-06-11 11:36:42",0.76555
47526,"Marshal Wong","2013-06-11 11:46:09",0.76555
47519,pritid,"2013-06-11 11:51:01",0.76555
47055,sandipan,"2013-06-11 11:51:53",0.77033
47294,33014,"2013-06-11 12:06:53",0.74641
47533,"Christian Kolding","2013-06-11 12:14:12",0.76555
45651,"The DAs","2013-06-11 12:19:27",0.79904
47516,sembobrek,"2013-06-11 12:24:58",0.76555
47535,"Tom Elliff","2013-06-11 12:28:50",0.76555
47263,"Tim Kucejko","2013-06-11 12:34:16",0.76555
47110,rram,"2013-06-11 12:47:16",0.60287
47526,"Marshal Wong","2013-06-11 12:50:47",0.77990
47535,"Tom Elliff","2013-06-11 12:53:05",0.77990
47516,sembobrek,"2013-06-11 12:57:58",0.77033
47126,steli,"2013-06-11 13:00:26",0.77512
47551,Warboys,"2013-06-11 13:04:51",0.76555
47552,"Jack Francis","2013-06-11 13:09:19",0.76555
47554,"Darell Butch","2013-06-11 13:12:48",0.78469
45941,"Brian Hadley","2013-06-11 13:19:22",0.80383
47218,singrass,"2013-06-11 13:22:44",0.77990
47312,Arga,"2013-06-11 13:23:03",0.77990
47123,"Dan Staines","2013-06-11 13:25:48",0.16746
47559,"Yu Shen","2013-06-11 13:30:24",0.76555
47330,"W Lawrenson","2013-06-11 13:40:09",0.76555
47541,"Serguei Alleko","2013-06-11 13:55:28",0.72249
47571,scraft,"2013-06-11 13:59:28",0.76555
47557,bourneli,"2013-06-11 14:10:21",0.78947
47574,Ilmari,"2013-06-11 14:11:33",0.76555
47462,"Ricardo Pinho","2013-06-11 14:21:00",0.64115
47123,"Dan Staines","2013-06-11 14:26:05",0.77990
47567,nonsleepr,"2013-06-11 14:27:07",0.75598
47080,gnaggle,"2013-06-11 14:29:54",0.77033
47462,"Ricardo Pinho","2013-06-11 14:34:16",0.74641
47472,chaki,"2013-06-11 14:35:54",0.77990
47583,AECL,"2013-06-11 14:38:37",0.76555
47584,Viswa,"2013-06-11 14:44:13",0.63636
47490,hagu,"2013-06-11 14:49:24",0.78947
47588,"Tim Brooks","2013-06-11 14:49:46",0.76555
47587,"Ahmed Kotb","2013-06-11 14:52:15",0.77033
47462,"Ricardo Pinho","2013-06-11 14:57:19",0.75120
47590,"Henry Yip","2013-06-11 14:57:55",0.74163
47591,"Scott F","2013-06-11 15:01:30",0.70813
47452,"Jean-Pierre König","2013-06-11 15:15:39",0.77033
46040,Nina,"2013-06-11 15:16:23",0.77990
47514,vertz,"2013-06-11 15:17:40",0.77512
47585,"Gavin Conran","2013-06-11 15:19:58",0.76555
47599,"Krishnamoorthy Seetharaman","2013-06-11 15:32:01",0.77033
47587,"Ahmed Kotb","2013-06-11 15:39:29",0.77990
47604,BVeldkamp,"2013-06-11 15:43:42",0.74163
47591,"Scott F","2013-06-11 15:48:28",0.73684
47609,"David Charvat","2013-06-11 15:52:17",0.76555
47608,Clif,"2013-06-11 15:52:26",0.75598
47605,"Victor Bellon","2013-06-11 15:55:05",0.67464
47611,"Antonio Villar","2013-06-11 16:07:02",0.76555
47286,MarkP,"2013-06-11 16:23:15",0.76555
47623,pazqo,"2013-06-11 16:32:29",0.73206
47621,gvdsand,"2013-06-11 16:33:16",0.73206
47582,"José A. Martín","2013-06-11 16:34:52",0.50718
46936,avkrishnan,"2013-06-11 16:37:12",0.77990
47582,"José A. Martín","2013-06-11 16:38:23",0.76555
47621,gvdsand,"2013-06-11 16:39:17",0.74641
46198,MarcE,"2013-06-11 16:46:14",0.77033
47625,Predicador,"2013-06-11 16:48:08",0.74163
47629,"Héctor Tejero","2013-06-11 16:54:12",0.75120
47127,"Guohuan Wang","2013-06-11 16:55:31",0.78947
47611,"Antonio Villar","2013-06-11 16:58:06",0.77990
47194,"Greg Dolniak","2013-06-11 17:06:24",0.74641
47257,"Sam S","2013-06-11 17:07:35",0.77512
47620,"Jigar Bhatt","2013-06-11 17:10:12",0.58852
47635,"Esteban Afonso","2013-06-11 17:10:24",0.62679
47637,"Daniel Lauzon","2013-06-11 17:16:07",0.77512
47194,"Greg Dolniak","2013-06-11 17:17:13",0.76555
47620,"Jigar Bhatt","2013-06-11 17:20:09",0.65550
47080,gnaggle,"2013-06-11 17:20:31",0.77990
47643,"Tom Zurn","2013-06-11 17:31:43",0.76077
47566,tsukisan,"2013-06-11 17:39:14",0.78947
47446,"Steve R","2013-06-11 17:42:28",0.76555
47647,dalethatcher,"2013-06-11 17:50:51",0.77512
47648,"Andres Garcia Garcia","2013-06-11 17:53:32",0.77990
47591,"Scott F","2013-06-11 17:56:50",0.76077
47649,axon,"2013-06-11 17:59:08",0.75598
47237,j_p_r,"2013-06-11 18:03:03",0.78469
47086,AdrianO,"2013-06-11 18:04:32",0.75120
47237,j_p_r,"2013-06-11 18:04:46",0.78947
47625,Predicador,"2013-06-11 18:06:32",0.74641
46516,Longcut,"2013-06-11 18:07:23",0.76077
47657,rmjju,"2013-06-11 18:12:59",0.76555
46777,"G.S. Vijay Raajaa","2013-06-11 18:13:08",0.79904
47652,"Colin Shepard","2013-06-11 18:14:41",0.76555
47620,"Jigar Bhatt","2013-06-11 18:15:06",0.68900
47654,oujay,"2013-06-11 18:17:40",0.76555
47664,luigitimi,"2013-06-11 18:28:02",0.76555
47665,epan,"2013-06-11 18:31:14",0.76555
47227,"Volker Hadamschek","2013-06-11 18:35:36",0.62679
47165,"David Prata","2013-06-11 18:41:29",0.77990
47480,mungingfun,"2013-06-11 18:42:35",0.74641
46119,jsemer,"2013-06-11 18:42:37",0.79426
47582,"José A. Martín","2013-06-11 18:52:59",0.77033
47671,"Marc Krawitz","2013-06-11 18:53:55",0.75120
47664,luigitimi,"2013-06-11 19:06:12",0.77512
47657,rmjju,"2013-06-11 19:09:41",0.77990
47487,AndreaO,"2013-06-11 19:15:37",0.76555
47658,"Greg Viot","2013-06-11 19:15:40",0.75598
47570,19424,"2013-06-11 19:18:18",0.73684
46625,Warren,"2013-06-11 19:21:18",0.77512
47679,mcmahan,"2013-06-11 19:22:40",0.76555
47480,mungingfun,"2013-06-11 19:24:54",0.75120
47677,iujevic,"2013-06-11 19:25:36",0.76555
47584,Viswa,"2013-06-11 19:29:05",0.64115
46716,frodera,"2013-06-11 19:33:48",0.77512
47684,jacksnape,"2013-06-11 19:39:16",0.76555
47683,au-coursera,"2013-06-11 19:40:23",0.76555
46830,"Deng Lunar","2013-06-11 19:44:10",0.62201
47309,"Ajay Malik","2013-06-11 19:47:33",0.77990
46830,"Deng Lunar","2013-06-11 19:49:17",0.77512
24691,jph521,"2013-06-11 19:49:49",0.80861
46463,NirriN,"2013-06-11 19:51:02",0.76555
47303,SmartData,"2013-06-11 19:56:30",0.77990
45887,sorpmaL,"2013-06-11 20:00:35",0.78947
47647,dalethatcher,"2013-06-11 20:04:10",0.78947
47691,algocoders,"2013-06-11 20:06:48",0.69856
47693,disci12,"2013-06-11 20:09:07",0.73206
47692,tenzink,"2013-06-11 20:09:22",0.76555
47698,malencv,"2013-06-11 20:22:16",0.57895
47643,"Tom Zurn","2013-06-11 20:23:05",0.77033
47701,memorial,"2013-06-11 20:24:17",0.76555
47696,"Javier Brugues","2013-06-11 20:25:30",0.75598
47487,AndreaO,"2013-06-11 20:26:05",0.96172
47703,lvbradley,"2013-06-11 20:27:03",0.76077
47486,Therealkam,"2013-06-11 20:29:44",0.77033
47706,dougsen,"2013-06-11 20:30:51",0.75598
47698,malencv,"2013-06-11 20:34:20",0.76555
47692,tenzink,"2013-06-11 20:38:12",0.77990
47580,"Marcin Pilarczyk","2013-06-11 20:40:09",0.73206
47288,Marco,"2013-06-11 20:41:20",0.76555
47708,Mechanical,"2013-06-11 20:42:43",0.76555
45118,"Roman Pekar","2013-06-11 20:46:26",0.77990
47689,"Yifeng Tan","2013-06-11 20:50:28",0.75598
45585,mtthw,"2013-06-11 20:52:51",0.78947
47591,"Scott F","2013-06-11 20:53:17",0.80383
47713,Akeel,"2013-06-11 20:54:40",0.76555
46879,"Alice Pennors","2013-06-11 21:03:37",0.77990
46740,"Peng Tang","2013-06-11 21:04:02",0.77033
47438,"Migert Kapaj","2013-06-11 21:05:41",0.76555
47716,"Brian Reese","2013-06-11 21:07:02",0.76555
45887,sorpmaL,"2013-06-11 21:09:26",0.79904
47086,AdrianO,"2013-06-11 21:11:06",0.76555
47480,mungingfun,"2013-06-11 21:13:28",0.76077
47438,"Migert Kapaj","2013-06-11 21:22:22",0.77990
47718,enrigle,"2013-06-11 21:22:59",0.55502
46510,BCarver,"2013-06-11 21:23:09",0.77512
47711,legend,"2013-06-11 21:24:21",0.76555
47720,Spencer,"2013-06-11 21:25:00",0.76555
47414,gbie,"2013-06-11 21:29:06",0.77512
46728,"Derek Reynolds","2013-06-11 21:29:42",0.76555
46748,"Anastasiia Kornilova","2013-06-11 21:30:32",0.77990
47715,ben7pram,"2013-06-11 21:30:50",0.73684
47722,"Rob Turner","2013-06-11 21:30:55",0.72727
47723,jvaughn007,"2013-06-11 21:34:06",0.76555
47724,feder,"2013-06-11 21:34:54",0.76555
47722,"Rob Turner","2013-06-11 21:35:03",0.74163
46716,frodera,"2013-06-11 21:35:25",0.77990
47708,Mechanical,"2013-06-11 21:41:26",0.77990
47673,"Alain Meehan","2013-06-11 21:42:06",0.69378
47727,"Javier Romero","2013-06-11 21:44:09",0.76555
47727,"Javier Romero","2013-06-11 21:49:17",0.77990
47287,"Leslie De Jesus","2013-06-11 21:50:04",0.76555
47735,"Craig Keating","2013-06-11 21:58:07",0.76555
47720,Spencer,"2013-06-11 22:10:18",0.77990
47739,lemieud,"2013-06-11 22:12:06",0.75120
46728,"Derek Reynolds","2013-06-11 22:20:07",0.77990
47171,joanenric,"2013-06-11 22:25:49",0.00000
47724,feder,"2013-06-11 22:30:06",0.77033
47673,"Alain Meehan","2013-06-11 22:30:17",0.77512
47272,"John Evans","2013-06-11 22:33:23",0.77033
47171,joanenric,"2013-06-11 22:35:10",0.64593
47745,OliverD,"2013-06-11 22:36:42",0.76555
47748,"Koray Can Canut","2013-06-11 22:44:03",0.77990
47749,"Cen(Mia) Zhao","2013-06-11 22:45:32",0.69856
46510,BCarver,"2013-06-11 22:49:05",0.79426
47749,"Cen(Mia) Zhao","2013-06-11 22:49:50",0.76555
47743,SandyMan2,"2013-06-11 22:51:39",0.76555
47754,"rizwan hudda","2013-06-11 22:54:37",0.76555
47751,"Mariano Navas","2013-06-11 22:57:19",0.55024
47712,sc25,"2013-06-11 23:11:04",0.74163
47623,pazqo,"2013-06-11 23:11:31",0.73684
47171,joanenric,"2013-06-11 23:14:22",0.76555
46878,CraigE,"2013-06-11 23:15:06",0.72727
46889,francesco,"2013-06-11 23:17:56",0.74163
47712,sc25,"2013-06-11 23:19:46",0.74641
47757,DanD,"2013-06-11 23:19:47",0.75120
47754,"rizwan hudda","2013-06-11 23:22:43",0.77990
47759,"Ferran Garcia","2013-06-11 23:26:08",0.76555
47223,monca,"2013-06-11 23:27:50",0.77990
46889,francesco,"2013-06-11 23:33:36",0.75120
47762,jazure,"2013-06-11 23:37:41",0.76555
47760,"Christian Jauvin","2013-06-11 23:45:44",0.77033
47765,"Jimmy Robson","2013-06-11 23:46:35",0.77990
47767,bierko,"2013-06-11 23:54:38",0.76555
47768,srini,"2013-06-11 23:58:53",0.56459
47771,rtc1,"2013-06-11 23:59:56",0.00000
47770,"Dan Houston","2013-06-12 00:02:42",0.76555
47401,GerardV,"2013-06-12 00:02:46",0.77512
47773,bdonnellan,"2013-06-12 00:04:47",0.76555
47771,rtc1,"2013-06-12 00:13:02",0.74163
47374,"Eric Chen","2013-06-12 00:19:48",0.76555
47706,dougsen,"2013-06-12 00:25:32",0.76555
47777,"Henry Yang","2013-06-12 00:30:27",0.64115
47764,Naga,"2013-06-12 00:33:08",0.76555
47776,"Andy the ML Student","2013-06-12 00:40:25",0.76555
47343,im506,"2013-06-12 00:43:08",0.73206
47760,"Christian Jauvin","2013-06-12 00:46:43",0.77512
47762,jazure,"2013-06-12 00:47:18",0.77990
46878,CraigE,"2013-06-12 00:48:59",0.75598
47343,im506,"2013-06-12 00:52:49",0.78947
47780,"Michael Situ","2013-06-12 00:55:00",0.76555
47787,mdershewitz,"2013-06-12 01:09:07",0.76555
47786,"Lee Henkel","2013-06-12 01:09:48",0.76555
47787,mdershewitz,"2013-06-12 01:12:21",0.77990
47789,Sanjay,"2013-06-12 01:16:45",0.70813
44549,wizard,"2013-06-12 01:20:23",0.74163
47768,srini,"2013-06-12 01:21:59",0.77033
47788,"Gord Stephen","2013-06-12 01:24:07",0.76555
47779,"so far so good","2013-06-12 01:28:08",0.61244
47790,"Oliver Heilmann","2013-06-12 01:28:44",0.66029
46284,MeanGene235,"2013-06-12 01:28:48",0.77512
47793,"Sujoy Banerjee","2013-06-12 01:32:19",0.76555
47795,AMetzler,"2013-06-12 01:35:34",0.76555
47797,desain4,"2013-06-12 01:39:36",0.76555
28945,"Shamus Patry","2013-06-12 01:44:20",0.78947
44549,wizard,"2013-06-12 01:49:52",0.76555
46516,Longcut,"2013-06-12 01:50:58",0.77990
47777,"Henry Yang","2013-06-12 01:57:48",0.72249
47790,"Oliver Heilmann","2013-06-12 01:59:19",0.68421
47797,desain4,"2013-06-12 01:59:57",0.77033
47247,2YNO2Ycfxkw,"2013-06-12 02:08:05",0.77990
47789,Sanjay,"2013-06-12 02:10:16",0.77990
47805,AMCE,"2013-06-12 02:15:20",0.78947
47392,mlitzkow,"2013-06-12 02:18:27",0.76555
47806,MPDS,"2013-06-12 02:19:15",0.76555
47804,teddyj,"2013-06-12 02:20:54",0.76555
47811,"Chance Lu","2013-06-12 02:27:10",0.76077
47812,"dave jones","2013-06-12 02:27:34",0.75120
47813,amormachine,"2013-06-12 02:31:34",0.74641
47790,"Oliver Heilmann","2013-06-12 02:39:06",0.77512
47811,"Chance Lu","2013-06-12 02:42:31",0.79426
47812,"dave jones","2013-06-12 02:50:57",0.75598
47181,SecretVen,"2013-06-12 02:52:27",0.79426
47817,time4kaggle,"2013-06-12 02:55:19",0.77990
47181,SecretVen,"2013-06-12 03:02:49",0.80861
46835,"timothy whittaker","2013-06-12 03:03:18",0.78469
47815,sleberkn,"2013-06-12 03:11:52",0.76555
46516,Longcut,"2013-06-12 03:12:58",0.78469
47788,"Gord Stephen","2013-06-12 03:17:29",0.77990
47824,"Michael Gold","2013-06-12 03:19:01",0.76555
47825,"Earlita Rattei","2013-06-12 03:19:38",0.76555
47568,phitix,"2013-06-12 03:21:25",0.73684
47827,WK0099,"2013-06-12 03:21:36",0.77990
47829,"Yogesh G.K.","2013-06-12 03:27:28",0.76555
47828,"Dhana Shunmugasundram","2013-06-12 03:28:23",0.77990
47691,algocoders,"2013-06-12 03:32:18",0.78469
46608,"Mentat For Hire","2013-06-12 03:38:17",0.77990
47015,"Suen Ting","2013-06-12 03:42:35",0.77990
47228,"team of titans","2013-06-12 03:43:18",0.77990
47836,"Team K","2013-06-12 03:50:56",0.75598
47839,charliethetuna,"2013-06-12 04:00:03",0.76555
46608,"Mentat For Hire","2013-06-12 04:00:32",0.80383
47840,MI2013,"2013-06-12 04:02:17",0.77512
47838,"Minhua Zhang","2013-06-12 04:02:28",0.78469
47815,sleberkn,"2013-06-12 04:10:10",0.77990
46943,YellowDog,"2013-06-12 04:13:00",0.74163
47843,"Xiaowei Fan","2013-06-12 04:16:24",0.76555
47806,MPDS,"2013-06-12 04:16:37",0.77033
46522,seb,"2013-06-12 04:21:42",0.76555
46943,YellowDog,"2013-06-12 04:22:07",0.75598
47806,MPDS,"2013-06-12 04:32:05",0.77990
46958,dlop78,"2013-06-12 04:32:11",0.72727
47836,"Team K","2013-06-12 04:39:52",0.77033
46610,"Jennifer Duggan","2013-06-12 04:41:09",0.70335
47847,dabu,"2013-06-12 04:42:10",0.76555
47841,"P Lin","2013-06-12 04:44:57",0.74163
24691,jph521,"2013-06-12 04:47:08",0.81340
46958,dlop78,"2013-06-12 04:52:32",0.73206
47384,Mahish,"2013-06-12 05:00:25",0.76555
47849,selvakumar,"2013-06-12 05:02:52",0.72727
47843,"Xiaowei Fan","2013-06-12 05:05:04",0.77990
47850,"Jaime Reguero Álvarez","2013-06-12 05:06:43",0.76555
47825,"Earlita Rattei","2013-06-12 05:13:09",0.77990
47852,"Manjunath Prasad Subramanya","2013-06-12 05:13:39",0.73206
47853,Leonidas,"2013-06-12 05:14:53",0.76555
47855,"Le ","2013-06-12 05:20:23",0.76555
47851,peng,"2013-06-12 05:22:21",0.72727
47856,"Nina S","2013-06-12 05:23:11",0.50239
47859,lidstone,"2013-06-12 05:35:05",0.57416
47858,Killjoys,"2013-06-12 05:37:18",0.75598
47857,dubelyoo,"2013-06-12 05:38:38",0.76555
47850,"Jaime Reguero Álvarez","2013-06-12 05:41:20",0.77990
46150,foobar,"2013-06-12 05:45:27",0.79426
